,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
1732,518245455,https://github.com/kimdesok/Tensorflow_Core_Tutorials,Tensorflow_Core_Tutorials,Contains the coding works required for the preparation of the certificate exam.  From the Health core machine C:\Users\DKim\PycharmProjects\tensorflow27_py38,kimdesok,User,https://avatars.githubusercontent.com/u/64822593?v=4,2022-07-26T23:25:52Z,2022-07-27T00:40:34Z,,63691,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/kimdesok/Tensorflow_Core_Tutorials,0,0,0,[],
1739,590999206,https://github.com/Fonel1/MedicalPanelForPatient,MedicalPanelForPatient,"In this repository you will find my generic MedPan project. It is an mHealth application that gives users the ability to make an appointment, send an image of medical test results to the doctor for diagnosis.",Fonel1,User,https://avatars.githubusercontent.com/u/117942525?v=4,2023-01-19T17:46:13Z,2023-01-19T17:50:03Z,,153,UNLICENSED,0,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/Fonel1/MedicalPanelForPatient,0,0,0,[],
1740,612331640,https://github.com/tqian/MRTAnalysis_R-package,MRTAnalysis_R-package,source code for R package MRTAnalysis,tqian,User,https://avatars.githubusercontent.com/u/2294165?v=4,2023-03-10T17:50:08Z,2024-02-01T06:40:10Z,,185,UNLICENSED,2,0,False,[],False,main,R,True,True,False,False,True,https://api.github.com/repos/tqian/MRTAnalysis_R-package,0,0,0,[],
1751,518358303,https://github.com/azaharafernandezguizan/mHealth,mHealth,Representation of WHO Data,azaharafernandezguizan,User,https://avatars.githubusercontent.com/u/13187806?v=4,2022-07-27T07:41:53Z,2022-07-27T08:43:21Z,,735,UNLICENSED,0,0,False,[],False,main,TypeScript,True,True,True,False,True,https://api.github.com/repos/azaharafernandezguizan/mHealth,0,0,0,[],
1752,592938115,https://github.com/Ifeanyi10/patients,patients,Springboot API for an mHealth app,Ifeanyi10,User,https://avatars.githubusercontent.com/u/33759744?v=4,2023-01-24T21:17:36Z,2023-01-24T21:18:12Z,,64,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Ifeanyi10/patients,0,0,0,[],
1760,588335698,https://github.com/venerahm/hybrid-experimental-design,hybrid-experimental-design,"Binary moderated effect estimator, analysis for hybrid design, and simulated data",venerahm,User,https://avatars.githubusercontent.com/u/83079350?v=4,2023-01-12T22:00:02Z,2023-03-24T14:29:53Z,,254,UNLICENSED,1,2,False,[],False,main,R,True,True,False,False,True,https://api.github.com/repos/venerahm/hybrid-experimental-design,0,0,0,[],
1761,528761771,https://github.com/pantageepapa/ba,ba,MHealth App for depression using Spotify data,pantageepapa,User,https://avatars.githubusercontent.com/u/63166487?v=4,2022-08-25T08:32:07Z,2022-12-04T16:19:43Z,,543,UNLICENSED,0,0,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/pantageepapa/ba,0,0,0,[],
1767,494901967,https://github.com/alikarakurum/Heapp,Heapp,This project is a mobile health coach app. This will be integrated with automation desktop applications via database and framework.,alikarakurum,User,https://avatars.githubusercontent.com/u/105994063?v=4,2022-05-21T21:48:34Z,2022-05-21T23:00:39Z,,76,Apache License 2.0,0,0,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/alikarakurum/Heapp,0,0,0,[],
1772,610345235,https://github.com/cran/MRTAnalysis,MRTAnalysis,:exclamation: This is a read-only mirror of the CRAN R package repository.  MRTAnalysis — Primary and Secondary Analyses for Micro-Randomized Trials  ,cran,Organization,https://avatars.githubusercontent.com/u/6899542?v=4,2023-03-06T15:32:20Z,2023-03-11T03:28:45Z,,179,UNLICENSED,0,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/cran/MRTAnalysis,0,0,0,[],
1785,496594178,https://github.com/jimver04/Myobroker,Myobroker,Developments between Myo and Oculus Quest 2,jimver04,User,https://avatars.githubusercontent.com/u/1898502?v=4,2022-05-26T11:31:47Z,2022-05-26T11:45:30Z,,45706,Apache License 2.0,0,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/jimver04/Myobroker,0,0,0,[],
1786,475226884,https://github.com/JessicaMM1/health-mobile,health-mobile,Mobile application for health-application (using React Native),JessicaMM1,User,https://avatars.githubusercontent.com/u/56104192?v=4,2022-03-29T00:41:00Z,2022-03-29T00:43:31Z,,1152,UNLICENSED,0,0,False,[],False,main,TypeScript,True,True,False,False,True,https://api.github.com/repos/JessicaMM1/health-mobile,0,0,0,[],
1787,593108145,https://github.com/yaswanthjagilanka/MobileHealthMonitoringusingRPi,MobileHealthMonitoringusingRPi,Mobile Health Monitoring using Raspberry Pi and custom designed photoplesythmographic sensor circuit,yaswanthjagilanka,User,https://avatars.githubusercontent.com/u/13344700?v=4,2023-01-25T08:58:48Z,2023-01-25T09:17:04Z,,806,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/yaswanthjagilanka/MobileHealthMonitoringusingRPi,0,0,0,[],
1788,577866834,https://github.com/kaveenrupasinghe/Alpha-Care-Application,Alpha-Care-Application,"The Alpha Care health mobile application will address these unanswered problems by designing a new mobile application while avoiding the flaws seen in currently available applications. The Alpha Care mobile application's major purpose is to provide health services online and remotely while concentrating on performance, security, and accuracy.",kaveenrupasinghe,User,https://avatars.githubusercontent.com/u/76443754?v=4,2022-12-13T17:51:48Z,2022-12-27T18:14:53Z,,2189,UNLICENSED,0,1,False,[],False,main,Objective-C,True,True,False,False,True,https://api.github.com/repos/kaveenrupasinghe/Alpha-Care-Application,0,0,0,[],
1792,584179642,https://github.com/LeaFranz/waldlaeufer_android,waldlaeufer_android,Waldläufer app prototype for Wearable Computing and Mobile Health and Sports WS22/23,LeaFranz,User,https://avatars.githubusercontent.com/u/48798335?v=4,2023-01-01T18:04:50Z,2023-01-02T18:37:27Z,,17718,UNLICENSED,0,0,False,[],False,main,Kotlin,True,True,False,False,True,https://api.github.com/repos/LeaFranz/waldlaeufer_android,0,0,0,[],
1793,528413935,https://github.com/IT21138386/SPSH-HealthCare-App,SPSH-HealthCare-App,This is a mobile health care app developed by me and my friends,IT21138386,User,https://avatars.githubusercontent.com/u/87310603?v=4,2022-08-24T12:28:04Z,2022-08-24T12:58:36Z,,116,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/IT21138386/SPSH-HealthCare-App,0,0,0,[],
1799,603549742,https://github.com/jaegpark/habit-tracker,habit-tracker,Habit. A bite size technology to help you build good habits.,jaegpark,User,https://avatars.githubusercontent.com/u/47578882?v=4,2023-02-18T21:07:13Z,2023-02-24T21:51:27Z,,534,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/jaegpark/habit-tracker,0,0,0,[],
1812,507827008,https://github.com/aia39/Activity-Classification-from-First-Person-Office-Videos-with-Visual-Privacy-Protection,Activity-Classification-from-First-Person-Office-Videos-with-Visual-Privacy-Protection,This is the official repository of the paper titled 'Activity Classification from First Person Office Videos with Visual Privacy Protection' which is accepted in IC4IR 2021.,aia39,User,https://avatars.githubusercontent.com/u/45199249?v=4,2022-06-27T08:34:32Z,2023-06-09T06:39:03Z,,2879,UNLICENSED,1,0,False,"['action-recognition', 'activity-classification', 'deep-learning', 'first-person-view', 'office-video', 'privacy-protection', 'visual-privacy']",False,main,Python,True,True,False,False,True,https://api.github.com/repos/aia39/Activity-Classification-from-First-Person-Office-Videos-with-Visual-Privacy-Protection,0,0,0,[],
1813,594453632,https://github.com/rexli999/location_annotation_with_openstreetmap,location_annotation_with_openstreetmap,Easy-to-use python package for annotating location data with OpenStreetMap point-of-interest tags,rexli999,User,https://avatars.githubusercontent.com/u/25389569?v=4,2023-01-28T15:51:47Z,2024-02-29T18:23:18Z,,61,MIT License,1,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/rexli999/location_annotation_with_openstreetmap,0,0,0,[],
1822,499273374,https://github.com/pleteaud/Fatigue-Detection,Fatigue-Detection,Research project aimed at exploring the validity of identifying mental fatigue in people using Electrocardiography and Electrodermal Activity,pleteaud,User,https://avatars.githubusercontent.com/u/44453096?v=4,2022-06-02T20:02:15Z,2023-08-14T14:10:30Z,,42945,UNLICENSED,1,1,False,[],False,main,MATLAB,True,True,False,False,True,https://api.github.com/repos/pleteaud/Fatigue-Detection,0,0,0,[],
1825,551853583,https://github.com/martin-creator/Lafiya,Lafiya,USSD-Based health education tool to nudge people towards wellness with patient-centered health content,martin-creator,User,https://avatars.githubusercontent.com/u/53592131?v=4,2022-10-15T08:30:10Z,2023-09-01T12:22:33Z,https://lafiya.primetel.tech/views/index.php,6504,UNLICENSED,1,0,False,"['bootstrap4', 'jquery-ajax', 'mysql-database', 'pdo-php', 'php']",False,master,PHP,True,True,False,False,True,https://api.github.com/repos/martin-creator/Lafiya,0,0,0,[],
1837,488253265,https://github.com/ZhuoZHI-UCL/Lab-on-App,Lab-on-App,The repository for Ph.D project of Zhuo ZHI,ZhuoZHI-UCL,User,https://avatars.githubusercontent.com/u/101659814?v=4,2022-05-03T14:57:56Z,2022-09-16T21:22:24Z,,22179,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/ZhuoZHI-UCL/Lab-on-App,0,0,0,[],
1843,548662352,https://github.com/maxpatiiuk/clarity,clarity,clarity is the first healthcare prevention and health management software that allows for physicians and insurance providers to see what their patients consume in real-time.,maxpatiiuk,User,https://avatars.githubusercontent.com/u/40512816?v=4,2022-10-10T01:45:35Z,2023-03-04T03:26:48Z,,113555,UNLICENSED,1,0,False,[],False,master,Swift,True,True,False,False,False,https://api.github.com/repos/maxpatiiuk/clarity,0,0,0,[],
1849,126239381,https://github.com/arturjordao/WearableSensorData,WearableSensorData,"This repository provides the codes and data used in our paper ""Human Activity Recognition Based on Wearable Sensor Data: A Standardization of the State-of-the-Art"", where we implement and evaluate several state-of-the-art approaches, ranging from handcrafted-based methods to convolutional neural networks.",arturjordao,User,https://avatars.githubusercontent.com/u/12400861?v=4,2018-03-21T20:53:39Z,2024-03-12T00:27:18Z,,162095,UNLICENSED,88,25,False,"['benchmark-framework', 'human-activity-recognition', 'sensor-data', 'state-of-the-art', 'wearable-devices']",False,master,Python,True,True,False,False,True,https://api.github.com/repos/arturjordao/WearableSensorData,0,0,0,[],
1850,10472733,https://github.com/muzima/muzima-android,muzima-android,Android app for muzima,muzima,Organization,https://avatars.githubusercontent.com/u/2836304?v=4,2013-06-04T06:57:26Z,2023-08-22T12:41:09Z,,31721,Mozilla Public License 2.0,7,46,False,[],False,master,Java,True,False,False,False,False,https://api.github.com/repos/muzima/muzima-android,0,0,0,[],
1851,255808819,https://github.com/isukrit/encodingHumanActivity,encodingHumanActivity,Encoding human activity by considering salient sensors and time points. ,isukrit,User,https://avatars.githubusercontent.com/u/7867948?v=4,2020-04-15T04:55:00Z,2024-03-07T23:44:15Z,,6867,UNLICENSED,36,18,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/isukrit/encodingHumanActivity,0,0,0,[],
1852,468699062,https://github.com/kaist-dmlab/TCLP,TCLP,Implementation of ICLR'22 Coherence-based Label Propagation over Time Series for Accelerated Active Learning,kaist-dmlab,Organization,https://avatars.githubusercontent.com/u/35129840?v=4,2022-03-11T10:07:22Z,2024-02-02T03:24:04Z,,124,Apache License 2.0,19,16,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/kaist-dmlab/TCLP,0,0,0,[],
1857,155602666,https://github.com/E-Health/drishti,drishti,:eyes: Drishti | An Open mHealth sense-plan-act framework based on FHIR!,E-Health,Organization,https://avatars.githubusercontent.com/u/12025925?v=4,2018-10-31T18:05:48Z,2021-12-27T15:21:02Z,https://nuchange.ca,480,UNLICENSED,9,7,False,"['fhir', 'fitbit', 'hacktoberfest', 'healthcare-application', 'healthkit', 'mhealth', 'openmrs']",False,develop,Shell,True,True,False,False,True,https://api.github.com/repos/E-Health/drishti,0,0,0,[],
1858,22602188,https://github.com/mHealthTechnologies/mHealthAPP,mHealthAPP,Open source exemplary mHealth APP created using mHealthDroid,mHealthTechnologies,Organization,https://avatars.githubusercontent.com/u/6400767?v=4,2014-08-04T11:47:35Z,2024-02-21T19:14:23Z,,9620,UNLICENSED,25,21,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/mHealthTechnologies/mHealthAPP,0,0,0,[],
1861,122404441,https://github.com/uwcirg/tb-mobile-app,tb-mobile-app,TB Treatment Support Tools Frontend,uwcirg,Organization,https://avatars.githubusercontent.com/u/4440514?v=4,2018-02-21T22:57:20Z,2023-01-31T16:57:18Z,,38333,"BSD 3-Clause ""New"" or ""Revised"" License",4,4,False,[],False,develop,JavaScript,True,True,False,False,True,https://api.github.com/repos/uwcirg/tb-mobile-app,0,0,0,[],
1863,39437865,https://github.com/d4rken/myolib,myolib,Android Myo library with full data access and support for multiple Myos.,d4rken,User,https://avatars.githubusercontent.com/u/1439229?v=4,2015-07-21T09:55:53Z,2023-12-07T12:22:31Z,,955,Apache License 2.0,37,19,False,"['android-library', 'emg', 'myo', 'myo-devices', 'receiving-sensor-data']",True,master,Java,True,True,False,False,True,https://api.github.com/repos/d4rken/myolib,0,0,0,[],
1864,14395557,https://github.com/ylxfc/huihao_mHealth,huihao_mHealth,惠好制药移动医疗系统,ylxfc,User,https://avatars.githubusercontent.com/u/4018257?v=4,2013-11-14T13:23:16Z,2021-12-19T15:21:46Z,,7852,UNLICENSED,6,8,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/ylxfc/huihao_mHealth,0,0,0,[],
1866,245264210,https://github.com/iurteaga/menstrual_cycle_analysis,menstrual_cycle_analysis,Work on the characterization and analysis of menstrual cycles using self-tracked mobile health data,iurteaga,User,https://avatars.githubusercontent.com/u/22623113?v=4,2020-03-05T20:45:42Z,2024-03-05T12:21:25Z,,11372,MIT License,20,7,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/iurteaga/menstrual_cycle_analysis,0,0,0,[],
1868,214066485,https://github.com/umdsquare/data-at-hand-mobile,data-at-hand-mobile,Mobile application for exploring fitness data using both speech and touch interaction.,umdsquare,Organization,https://avatars.githubusercontent.com/u/40239092?v=4,2019-10-10T02:17:30Z,2024-02-28T04:48:53Z,https://data-at-hand.github.io,12660,MIT License,71,23,False,"['fitbit', 'fitness-tracker', 'mobile-app', 'multimodal-interactions', 'navigation', 'smartphones', 'speech', 'visual-data', 'visualization']",False,master,TypeScript,True,False,False,False,True,https://api.github.com/repos/umdsquare/data-at-hand-mobile,0,0,0,[],
1869,248462138,https://github.com/tyleryasaka/TrackCOVID,TrackCOVID,An open source project which provides privacy-preserving contact tracing for communities using QR codes,tyleryasaka,User,https://avatars.githubusercontent.com/u/6504519?v=4,2020-03-19T09:31:37Z,2022-10-05T12:49:35Z,https://trackcovid.net,7917,MIT License,23,8,False,"['contact-tracing', 'covid-19', 'peer-to-peer', 'privacy']",False,master,R,True,True,False,False,True,https://api.github.com/repos/tyleryasaka/TrackCOVID,0,0,0,[],
1870,67549027,https://github.com/giffy1/My-Activities,My-Activities,"This is the starter code for CS390MB Mobile Health Sensing. My Activities is a daily health monitoring application, which tracks personal fitness, heart rate, sociability and frequent locations. The framework is provided; be ambitious!",giffy1,User,https://avatars.githubusercontent.com/u/5752011?v=4,2016-09-06T21:43:41Z,2023-10-21T16:38:38Z,,32450,UNLICENSED,2,29,False,[],False,master,Java,True,True,True,False,True,https://api.github.com/repos/giffy1/My-Activities,0,0,0,[],
1872,46824959,https://github.com/Sage-Bionetworks/mhealthx,mhealthx,mhealthx is a software pipeline that automates feature extraction from mobile health data saved as a Synapse project (synapse.org).,Sage-Bionetworks,Organization,https://avatars.githubusercontent.com/u/1250897?v=4,2015-11-24T23:25:17Z,2023-12-09T09:57:45Z,http://sage-bionetworks.github.io/mhealthx/,1108,Other,13,11,False,[],False,master,Python,True,True,True,False,True,https://api.github.com/repos/Sage-Bionetworks/mhealthx,0,0,0,[],
